id,City,Country,Longitude,Latitude
544,Sutton,United Kingdom,1.3443099,51.195454
545,Thomastown,Ireland,-6.7434401,53.2229873
546,Dunleer,Ireland,-8.5176583,51.8863277
547,Kildare,Ireland,-6.9140788,53.169971
548,Greenhills,Ireland,-6.336393,53.3122864
549,Claremorris,Ireland,-8.334953,51.8610022
550,Ratoath,Ireland,-6.4671298,53.5050031
551,Sandymount,Ireland,-6.2152673,53.3323703
552,Sandyford,Ireland,-6.3422325,53.719155
553,Langley,United Kingdom,-0.23924,51.888151
554,Annacotty,Ireland,-8.5369154,52.6681994
555,Rathangan,Ireland,-6.9898366,53.2265199
556,Midleton,Ireland,-8.1722173,51.9138694
557,Linton,United Kingdom,-2.0215836,54.0542238
558,Carrigtwohill,Ireland,-8.259128,51.908209
559,Castlemartyr,Ireland,-8.05,51.9166667
560,Langley,United Kingdom,-0.23924,51.888151
561,Castlebridge,Ireland,-6.5853664,53.378253
562,Adare,Ireland,-6.176659,53.4487975
563,Dungarvan,Ireland,-6.1822287,53.3788495
564,Glasgow,United Kingdom,-4.2494388,55.8709949
565,Castleknock,Ireland,-9.0248232,53.2760162
566,Kinsealy-Drinan,Ireland,-6.1644997,53.4266145
567,Fairview,Ireland,-6.4202878,54.0026343
568,Portumna,Ireland,-8.2215941,53.0917381
569,Tullyallen,Ireland,-6.4241156,53.7369009
570,Trá Mhór,Ireland,-9.0197835,53.2736466
571,Wirral,United Kingdom,-3.1605843,53.3758568
572,Merton,United Kingdom,-0.2050566,51.4255297
573,Trá Mhór,Ireland,-9.0197835,53.2736466
574,Gweedore,Ireland,-9.0288689,53.2737147
575,Killorglin,Ireland,-9.7850991,52.1058991
576,Clones,Ireland,-7.2314132,54.1794814
577,Blarney,Ireland,-8.8562835,53.510243
578,Newtown,United Kingdom,-1.3218754,51.3684218
579,Annacotty,Ireland,-8.5369154,52.6681994
580,Newport,United Kingdom,1.6993747,52.6915552
581,Castlebridge,Ireland,-6.5853664,53.378253
582,Killumney,Ireland,-8.6340751,52.6638144
583,Donnybrook,Ireland,-6.2324705,53.3177535
584,Ballisodare,Ireland,-8.5070436,54.2109904
585,Listowel,Ireland,-9.4851741,52.4460804
586,London,United Kingdom,-0.0983812,51.5267946
587,Tralee,Ireland,-7.0833118,52.2413206
588,Oranmore,Ireland,-9.7359765,54.1433253
589,Kanturk,Ireland,-8.9342111,52.182304
590,Skerries,Ireland,-6.1349155,53.5834008
591,Castlepollard,Ireland,-7.2979911,53.6785169
592,West End,United Kingdom,0.04134,53.46464
593,Church End,United Kingdom,0.1405602,52.216745
594,Edinburgh,United Kingdom,-3.1859102,55.9309486
595,Fermoy,Ireland,-9.5003786,52.4458588
596,Carlton,United Kingdom,-1.90546,54.256793
597,Monasterevin,Ireland,-7.0625888,53.1387595
598,Bearna,Ireland,-6.2340942,53.2993199
599,Denton,United Kingdom,-2.114613,53.455203
600,Ballymun,Ireland,-6.264963,53.3897152
601,Birmingham,United Kingdom,-1.7138034,52.454148
602,Ratoath,Ireland,-6.4671298,53.5050031
603,Castlerea,Ireland,-8.6346959,53.7423435
604,Ballyhaunis,Ireland,-8.7683674,53.7942932
605,Coolock,Ireland,-6.1920933,53.3916434
606,Stapleford,United Kingdom,-0.687802,53.10672
607,Dungloe,Ireland,-6.3695384,53.3734053
608,Leeds,United Kingdom,-1.56285,53.8145
609,Ballylinan,Ireland,-7.0472382,52.9480781
610,Crossmolina,Ireland,-6.473025,54.0086093
611,Gweedore,Ireland,-9.0288689,53.2737147
612,Athlone,Ireland,-7.9428197,53.4231032
613,Edgeworthstown,Ireland,-7.606287,53.6972399
614,Balrothery,Ireland,-6.1884248,53.5879156
615,Coolock,Ireland,-6.1920933,53.3916434
616,Bundoran,Ireland,-8.2817353,54.4771768
617,London,United Kingdom,-0.1255489,51.5195403
618,Drumcondra,Ireland,-8.445614,51.8885086
619,Norton,United Kingdom,-1.1202549,52.2679288
620,Kinlough,Ireland,-6.1136478,53.2121335
621,Clogherhead,Ireland,-6.2429997,53.7902634
622,Listowel,Ireland,-9.4851741,52.4460804
623,Whitchurch,United Kingdom,-2.5573746,51.4057505
624,Liverpool,United Kingdom,-2.867264,53.4913801
625,Farranacoush,Ireland,-8.5171384,51.876873
626,Castlemartyr,Ireland,-8.05,51.9166667
627,Ashley,United Kingdom,-2.2685462,51.4139633
628,Castleblayney,Ireland,-6.64937,54.10269
629,Loughrea,Ireland,-6.3506335,53.2911347
630,Adare,Ireland,-6.176659,53.4487975
631,Templeogue,Ireland,-6.3219759,53.2976886
632,Aughrim,Ireland,-6.366762,53.2987724
633,Walton,United Kingdom,-1.585418,52.177639
634,Raheny,Ireland,-6.1820563,53.3786861
635,Donegal,Ireland,-8.5946591,54.632283
636,Ardee,Ireland,-8.4784945,51.8815586
637,Langley,United Kingdom,-0.23924,51.888151
638,Clones,Ireland,-7.2314132,54.1794814
639,Clones,Ireland,-7.2314132,54.1794814
640,Kildare,Ireland,-6.9140788,53.169971
641,Sheffield,United Kingdom,-1.4730092,53.3788422
642,Donnybrook,Ireland,-6.2324705,53.3177535
643,Killorglin,Ireland,-9.7850991,52.1058991
644,Sheffield,United Kingdom,-1.7622544,53.3992318
645,Glasnevin,Ireland,-6.266734,53.3829319
646,Belmullet,Ireland,-10.0320886,54.2223118
647,Monaghan,Ireland,-7.0943023,54.2694844
648,Balrothery,Ireland,-6.1884248,53.5879156
649,Booterstown,Ireland,-6.1979853,53.3046353
650,Ballivor,Ireland,-6.1191333,53.1915379
651,Gort,Ireland,-8.9791425,52.8638391
652,Thomastown,Ireland,-6.7434401,53.2229873
653,Monkstown,Ireland,-8.9775014,52.8314927
654,Killorglin,Ireland,-9.7850991,52.1058991
655,Edinburgh,United Kingdom,-3.1859102,55.9309486
656,Adare,Ireland,-6.176659,53.4487975
657,Tullich,United Kingdom,-3.1269422,57.4694803
658,Castlebridge,Ireland,-6.5853664,53.378253
659,Ashford,Ireland,-6.3828795,53.385304
660,Crossmolina,Ireland,-6.473025,54.0086093
661,Donabate,Ireland,-6.1544115,53.4855448
662,Tuam,Ireland,-8.83565,53.49417
663,Liverpool,United Kingdom,-2.867264,53.4913801
664,Loughrea,Ireland,-6.3506335,53.2911347
665,Newtown,United Kingdom,-1.3218754,51.3684218
666,Ballisodare,Ireland,-8.5070436,54.2109904
667,Donnycarney,Ireland,-6.218069,53.374266
668,Whitwell,United Kingdom,-1.555363,54.3886617
669,Sallins,Ireland,-6.6633404,53.2492381
670,Milton,United Kingdom,-0.934063,53.248446
671,Kilmacanoge,Ireland,-6.139018,53.171935
672,Sutton,United Kingdom,-0.193961,51.3614279
673,Monasterevin,Ireland,-7.0625888,53.1387595
674,Ballinteer,Ireland,-6.2554371,53.2767301
675,Cherryville,Ireland,-7.1111732,52.2513095
676,Clondalkin,Ireland,-6.4496384,53.3582341
677,Malahide,Ireland,-6.1479779,53.450694
678,Bagenalstown,Ireland,-6.9692181,52.7009338
679,Linton,United Kingdom,-2.0215836,54.0542238
680,Castleblayney,Ireland,-6.64937,54.10269
681,Dungloe,Ireland,-6.3695384,53.3734053
682,Craigavon,United Kingdom,-6.4175653,54.4429264
683,Dromiskin,Ireland,-6.4008792,53.9215606
684,Castlerea,Ireland,-8.6346959,53.7423435
685,Blessington,Ireland,-8.5111664,51.8858819
686,Malahide,Ireland,-6.1479779,53.450694
687,Askeaton,Ireland,-8.9706844,52.6004448
688,Castlebridge,Ireland,-6.5853664,53.378253
689,Askeaton,Ireland,-8.9706844,52.6004448
690,Prosperous,Ireland,-6.7515223,53.2888321
691,Clondalkin,Ireland,-6.4496384,53.3582341
692,Ratoath,Ireland,-6.4671298,53.5050031
693,Ferbane,Ireland,-8.4824714,51.8862378
694,Sandyford,Ireland,-6.3422325,53.719155
695,Whitegate,Ireland,-6.3539424,53.3666338
696,Cabinteely,Ireland,-6.1603828,53.2599034
697,Newbiggin,United Kingdom,-2.0871107,54.9418362
698,Swindon,United Kingdom,-1.7880953,51.5487433
699,Kilcullen,Ireland,-8.5047067,51.8830697
700,Portumna,Ireland,-8.2215941,53.0917381
701,Ballisodare,Ireland,-8.5070436,54.2109904
702,Swords,Ireland,-6.2071246,53.4562426
703,Raphoe,Ireland,-8.2755058,52.2627273
704,Swinford,Ireland,-8.9480659,53.940892
705,Horton,United Kingdom,-2.3523889,51.5598572
706,Farranacoush,Ireland,-8.5171384,51.876873
707,Upton,United Kingdom,-1.2780726,53.6190091
708,Caherconlish,Ireland,-8.3545704,52.5593605
709,Boyle,Ireland,-8.2969737,53.9735591
710,Cavan,Ireland,-7.297914,54.026345
711,Edinburgh,United Kingdom,-3.1859102,55.9309486
712,Ballymahon,Ireland,-7.7655701,53.5650926
713,Hatton,United Kingdom,-1.6462357,52.300713
714,Ford,United Kingdom,-1.875716,51.962948
715,Thomastown,Ireland,-6.7434401,53.2229873
716,Crumlin,Ireland,-6.3048641,53.3284298
717,Oranmore,Ireland,-9.7359765,54.1433253
718,Macroom,Ireland,-8.958931,51.904635
719,Sallins,Ireland,-6.6633404,53.2492381
720,Birmingham,United Kingdom,-1.7138034,52.454148
721,Burnside,United Kingdom,-3.5420426,55.9206837
722,Macroom,Ireland,-8.958931,51.904635
723,Manorhamilton,Ireland,-8.1722002,54.3051891
724,Marston,United Kingdom,-2.244703,52.721723
725,Piltown,Ireland,-6.3025448,53.6920618
726,Castlebridge,Ireland,-6.5853664,53.378253
727,Clonskeagh,Ireland,-6.2387374,53.3141205
728,Clones,Ireland,-7.2314132,54.1794814
729,Bradford,United Kingdom,-1.7937455,53.7832102
730,Preston,United Kingdom,-2.70309,53.763201
731,Pentre,United Kingdom,-2.941678,52.753093
732,Clogherhead,Ireland,-6.2429997,53.7902634
733,Granard,Ireland,-7.5011999,53.776647
734,Tullamore,Ireland,-7.518792,53.284466
735,Middleton,United Kingdom,-0.766168,52.501244
736,Listowel,Ireland,-9.4851741,52.4460804
737,Castlemartyr,Ireland,-8.05,51.9166667
738,Sandyford,Ireland,-6.3422325,53.719155
739,Ballisodare,Ireland,-8.5070436,54.2109904
740,Castleblayney,Ireland,-6.64937,54.10269
741,Leixlip,Ireland,-6.4887534,53.3653866
742,London,United Kingdom,-0.1401487,51.4984999
743,Brampton,United Kingdom,1.580316,52.382748
744,Kinlough,Ireland,-6.1136478,53.2121335
745,Leeds,United Kingdom,-1.56285,53.8145
746,Monkstown,Ireland,-8.9775014,52.8314927
747,Clogherhead,Ireland,-6.2429997,53.7902634
748,Cloyne,Ireland,-6.2398782,53.32112
749,Raheny,Ireland,-6.1820563,53.3786861
750,Gweedore,Ireland,-9.0288689,53.2737147
751,Drumcondra,Ireland,-8.445614,51.8885086
752,Bristol,United Kingdom,-2.6467239,51.4063964
753,Seaton,United Kingdom,-0.672296,52.574095
754,Birmingham,United Kingdom,-1.8886845,52.4608207
755,Aston,United Kingdom,-2.569913,52.684744
756,Dunleer,Ireland,-8.5176583,51.8863277
757,Whitwell,United Kingdom,-1.555363,54.3886617
758,Ballivor,Ireland,-6.1191333,53.1915379
759,Ballinteer,Ireland,-6.2554371,53.2767301
760,Whitegate,Ireland,-6.3539424,53.3666338
761,Dean,United Kingdom,-1.504654,51.900276
762,Annacotty,Ireland,-8.5369154,52.6681994
763,Leeds,United Kingdom,-1.56285,53.8145
764,Whitegate,Ireland,-6.3539424,53.3666338
765,Coolock,Ireland,-6.1920933,53.3916434
766,Donegal,Ireland,-8.5946591,54.632283
767,Cill Airne,Ireland,-6.2890702,53.3201497
768,Raheny,Ireland,-6.1820563,53.3786861
769,Whitchurch,United Kingdom,-2.5573746,51.4057505
770,London,United Kingdom,-0.1401487,51.4984999
771,Swinford,Ireland,-8.9480659,53.940892
772,Drumcondra,Ireland,-8.445614,51.8885086
773,Killumney,Ireland,-8.6340751,52.6638144
774,Twyford,United Kingdom,-0.922509,52.683916
775,Milton,United Kingdom,-2.955445,57.6727414
776,Moycullen,Ireland,-9.159604,53.302644
777,Cabinteely,Ireland,-6.1603828,53.2599034
778,Edinburgh,United Kingdom,-3.1859102,55.9309486
779,Donnycarney,Ireland,-6.218069,53.374266
780,Dún Laoghaire,Ireland,-6.133718,53.291512
781,Loughrea,Ireland,-6.3506335,53.2911347
782,Dean,United Kingdom,-1.504654,51.900276
783,Kilmacanoge,Ireland,-6.139018,53.171935
784,Moville,Ireland,-8.4242597,51.8910459
785,Old Kilcullen,Ireland,-6.7449927,53.1310185
786,Charlesland,Ireland,-6.0690645,53.1257486
787,Ballyboden,Ireland,-6.3049392,53.3021194
788,Moycullen,Ireland,-9.159604,53.302644
789,Youghal,Ireland,-7.8434254,51.949401
790,Belmullet,Ireland,-10.0320886,54.2223118
791,Aghada,Ireland,-8.4627451,54.25645
792,Cork,Ireland,-8.489012,51.923707
793,Swinford,Ireland,-8.9480659,53.940892
794,London,United Kingdom,-0.0829051,51.5116933
795,Rathdrum,Ireland,-6.163027,53.2339841
796,Valleymount,Ireland,-6.3077823,53.3655256
797,Old Kilcullen,Ireland,-6.7449927,53.1310185
798,Granard,Ireland,-7.5011999,53.776647
799,Granard,Ireland,-7.5011999,53.776647
800,Birmingham,United Kingdom,-1.7138034,52.454148
801,Kildare,Ireland,-6.9140788,53.169971
802,Milton,United Kingdom,-2.955445,57.6727414
803,Craigavon,United Kingdom,-6.4175653,54.4429264
804,Whitchurch,United Kingdom,-2.5573746,51.4057505
805,Monasterevin,Ireland,-7.0625888,53.1387595
806,Liverpool,United Kingdom,-1.3347302,54.7598905
807,Aughrim,Ireland,-6.366762,53.2987724
808,Upton,United Kingdom,-0.7009333,53.3723602
809,Ballyboden,Ireland,-6.3049392,53.3021194
810,Cashel,Ireland,-7.888894,52.516323
811,Fermoy,Ireland,-9.5003786,52.4458588
812,Cavan,Ireland,-7.297914,54.026345
813,Kilcullen,Ireland,-8.5047067,51.8830697
814,Castlebridge,Ireland,-6.5853664,53.378253
815,Sallins,Ireland,-6.6633404,53.2492381
816,Cherryville,Ireland,-7.1111732,52.2513095
817,Bradford,United Kingdom,-1.7937455,53.7832102
818,London,United Kingdom,-0.1284654,51.5142805
819,Longwood,Ireland,-6.2892907,53.310122
820,Newtown,United Kingdom,-1.3218754,51.3684218
821,Booterstown,Ireland,-6.1979853,53.3046353
822,Farranacoush,Ireland,-8.5171384,51.876873
823,Dunmanway,Ireland,-9.1115941,51.7203863
824,Kinloch,United Kingdom,-6.2823331,57.013064
825,Eaton,United Kingdom,-0.9335791,53.2945961
826,Normanton,United Kingdom,-0.622129,52.643749
827,Thorpe,United Kingdom,-1.9847194,54.0521127
828,Tullyallen,Ireland,-6.4241156,53.7369009
829,Liverpool,United Kingdom,-1.3347302,54.7598905
830,Virginia,Ireland,-6.2633149,53.377533
831,Ashley,United Kingdom,-2.2685462,51.4139633
832,Milltown,Ireland,-7.9027266,53.4148582
833,Coolock,Ireland,-6.1920933,53.3916434
834,Loughrea,Ireland,-6.3506335,53.2911347
835,Kiltamagh,Ireland,-8.9949917,53.8533151
836,Bayside,Ireland,-9.1097137,53.2582868
837,Sutton,Ireland,-6.1097188,53.3895926
838,Ardee,Ireland,-8.4784945,51.8815586
839,Craigavon,United Kingdom,-6.4175653,54.4429264
840,Whitchurch,United Kingdom,-2.5573746,51.4057505
841,Bayside,Ireland,-9.1097137,53.2582868
842,Longford,Ireland,-7.8004329,53.7283566
843,Wootton,United Kingdom,-0.9009942,52.2063851
844,Buckland,United Kingdom,1.2986666,51.1372058
845,Liverpool,United Kingdom,-2.867264,53.4913801
846,Thorpe,United Kingdom,-1.9847194,54.0521127
847,Birr,Ireland,-7.9139891,53.0949398
848,Kilcullen,Ireland,-8.5047067,51.8830697
849,Ashley,United Kingdom,-2.2685462,51.4139633
850,Clogherhead,Ireland,-6.2429997,53.7902634
851,Mallow,Ireland,-8.642661,52.1361219
852,Loughrea,Ireland,-6.3506335,53.2911347
853,Annacotty,Ireland,-8.5369154,52.6681994
854,Marston,United Kingdom,-2.244703,52.721723
855,Denton,United Kingdom,-2.114613,53.455203
856,Kiltamagh,Ireland,-8.9949917,53.8533151
857,Annacotty,Ireland,-8.5369154,52.6681994
858,Middleton,United Kingdom,-0.766168,52.501244
859,Cabinteely,Ireland,-6.1603828,53.2599034
860,Monkstown,Ireland,-8.9775014,52.8314927
861,Greenhills,Ireland,-6.336393,53.3122864
862,Dean,United Kingdom,-1.504654,51.900276
863,Brampton,United Kingdom,1.580316,52.382748
864,Balrothery,Ireland,-6.1884248,53.5879156
865,Kingscourt,Ireland,-6.2755912,53.3500473
866,Coolock,Ireland,-6.1920933,53.3916434
867,Ashbourne,Ireland,-6.1215213,53.2724538
868,Prosperous,Ireland,-6.7515223,53.2888321
869,Manchester,United Kingdom,-2.2294364,53.4508777
870,Crumlin,Ireland,-6.3048641,53.3284298
871,Kingscourt,Ireland,-6.2755912,53.3500473
872,Cobh,Ireland,-8.298942,51.848898
873,Balally,Ireland,-6.5899765,52.176031
874,Swinford,Ireland,-8.9480659,53.940892
875,Charlesland,Ireland,-6.0690645,53.1257486
876,Donnycarney,Ireland,-6.218069,53.374266
877,Milton,United Kingdom,-0.934063,53.248446
878,Thomastown,Ireland,-6.7434401,53.2229873
879,Wirral,United Kingdom,-3.1605843,53.3758568
880,Whitwell,United Kingdom,-1.555363,54.3886617
881,Bantry,Ireland,-9.448724,51.680591
882,Crossmolina,Ireland,-6.473025,54.0086093
883,Mullagh,Ireland,-8.4977746,51.8895954
884,Longford,Ireland,-7.8004329,53.7283566
885,Killumney,Ireland,-8.6340751,52.6638144
886,Upton,United Kingdom,-1.2780726,53.6190091
887,Crossmolina,Ireland,-6.473025,54.0086093
888,Stradbally,Ireland,-8.5054897,52.7107501
889,Sheffield,United Kingdom,-1.4730092,53.3788422
890,Longford,Ireland,-7.8004329,53.7283566
891,Pentre,United Kingdom,-2.941678,52.753093
892,Dungarvan,Ireland,-6.1822287,53.3788495
893,Tallaght,Ireland,-6.3660863,53.2874153
894,Daingean,Ireland,-7.1297243,52.2509369
895,Manorhamilton,Ireland,-8.1722002,54.3051891
896,Donnybrook,Ireland,-6.2324705,53.3177535
897,Ashley,United Kingdom,-2.2685462,51.4139633
898,Kingscourt,Ireland,-6.2755912,53.3500473
899,Kilkenny,Ireland,-7.2584,52.655184
900,Birmingham,United Kingdom,-1.8886845,52.4608207
901,Dunleer,Ireland,-8.5176583,51.8863277
902,Edinburgh,United Kingdom,-3.1859102,55.9309486
903,Edinburgh,United Kingdom,-3.1859102,55.9309486
904,Hatton,United Kingdom,-1.6462357,52.300713
905,Boyle,Ireland,-8.2969737,53.9735591
906,Milton,United Kingdom,-0.934063,53.248446
907,Moycullen,Ireland,-9.159604,53.302644
908,Glasnevin,Ireland,-6.266734,53.3829319
909,Burnside,United Kingdom,-3.5420426,55.9206837
910,Preston,United Kingdom,-2.70309,53.763201
911,Belfast,United Kingdom,-5.9308088,54.5940619
912,Crossmolina,Ireland,-6.473025,54.0086093
913,Blarney,Ireland,-8.8562835,53.510243
914,Milton,United Kingdom,-0.934063,53.248446
915,Clonskeagh,Ireland,-6.2387374,53.3141205
916,Ballybofey,Ireland,-7.74208,54.70972
917,Kilcullen,Ireland,-8.5047067,51.8830697
918,Merton,United Kingdom,-0.2050566,51.4255297
919,Wirral,United Kingdom,-3.1605843,53.3758568
920,Bradford,United Kingdom,-1.7937455,53.7832102
921,Ford,United Kingdom,-1.875716,51.962948
922,Killorglin,Ireland,-9.7850991,52.1058991
923,Kinlough,Ireland,-6.1136478,53.2121335
924,Claremorris,Ireland,-8.334953,51.8610022
925,Donnybrook,Ireland,-6.2324705,53.3177535
926,Newport,United Kingdom,1.6993747,52.6915552
927,Valleymount,Ireland,-6.3077823,53.3655256
928,Skibbereen,Ireland,-9.268589,51.549106
929,Malahide,Ireland,-6.1479779,53.450694
930,Linton,United Kingdom,-2.0215836,54.0542238
931,Malahide,Ireland,-6.1479779,53.450694
932,Kildare,Ireland,-6.9140788,53.169971
933,Raphoe,Ireland,-8.2755058,52.2627273
934,East End,United Kingdom,-2.0098528,50.7842082
935,Denton,United Kingdom,-2.114613,53.455203
936,Church End,United Kingdom,0.1405602,52.216745
937,Eadestown,Ireland,-6.590926,53.1936864
938,Tullich,United Kingdom,-3.1269422,57.4694803
939,Birmingham,United Kingdom,-1.8886845,52.4608207
940,Milltown,Ireland,-7.9027266,53.4148582
941,Edinburgh,United Kingdom,-3.1859102,55.9309486
942,Nenagh,Ireland,-8.2001004,52.86326
943,Athy,Ireland,-6.9858993,53.0018699
944,Ballybofey,Ireland,-7.74208,54.70972
945,Weston,United Kingdom,-0.964804,50.994689
946,Old Kilcullen,Ireland,-6.7449927,53.1310185
947,Donegal,Ireland,-8.5946591,54.632283
948,Brampton,United Kingdom,1.580316,52.382748
949,Manorhamilton,Ireland,-8.1722002,54.3051891
950,Bayside,Ireland,-9.1097137,53.2582868
951,London,United Kingdom,-0.0983812,51.5267946
952,Dalkey,Ireland,-6.1072403,53.2780047
953,Kinsale,Ireland,-6.251714,53.3169419
954,London,United Kingdom,-0.1255489,51.5195403
955,Piltown,Ireland,-6.3025448,53.6920618
956,Kirkton,United Kingdom,-4.031512,57.961476
957,Aberdeen,United Kingdom,-2.2508745,56.968436
958,Church End,United Kingdom,0.1405602,52.216745
959,Bayside,Ireland,-9.1097137,53.2582868
960,Clonskeagh,Ireland,-6.2387374,53.3141205
961,Youghal,Ireland,-7.8434254,51.949401
962,Newton,United Kingdom,-3.8847449,57.5842033
963,Liverpool,United Kingdom,-1.3347302,54.7598905
964,Dunlewy,Ireland,-6.1157412,53.2774963
965,Watergrasshill,Ireland,-8.337871,52.0097259
966,Balally,Ireland,-6.5899765,52.176031
967,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
968,Ratoath,Ireland,-6.4671298,53.5050031
969,Virginia,Ireland,-6.2633149,53.377533
970,Kildare,Ireland,-6.9140788,53.169971
971,Skibbereen,Ireland,-9.268589,51.549106
972,Ballymun,Ireland,-6.264963,53.3897152
973,Mullagh,Ireland,-8.4977746,51.8895954
974,Clones,Ireland,-7.2314132,54.1794814
975,Monaghan,Ireland,-7.0943023,54.2694844
976,Merton,United Kingdom,-0.2050566,51.4255297
977,Longford,Ireland,-7.8004329,53.7283566
978,Dungarvan,Ireland,-6.1822287,53.3788495
979,Old Kilcullen,Ireland,-6.7449927,53.1310185
980,Portarlington,Ireland,-7.185387,53.158984
981,Milton,United Kingdom,-2.955445,57.6727414
982,Tralee,Ireland,-7.0833118,52.2413206
983,Crossmolina,Ireland,-6.473025,54.0086093
984,Mullagh,Ireland,-8.4977746,51.8895954
985,Monasterevin,Ireland,-7.0625888,53.1387595
986,Watergrasshill,Ireland,-8.337871,52.0097259
987,Ballivor,Ireland,-6.1191333,53.1915379
988,Stradbally,Ireland,-8.5054897,52.7107501
989,Longford,Ireland,-7.8004329,53.7283566
990,Raphoe,Ireland,-8.2755058,52.2627273
991,Norton,United Kingdom,-1.4631269,53.3326454
992,Whitegate,Ireland,-6.3539424,53.3666338
993,London,United Kingdom,-0.1284654,51.5142805
994,Monkstown,Ireland,-8.9775014,52.8314927
995,Donegal,Ireland,-8.5946591,54.632283
996,Dunmanway,Ireland,-9.1115941,51.7203863
997,Manorhamilton,Ireland,-8.1722002,54.3051891
998,Halton,United Kingdom,-1.48003,53.800245
999,Virginia,Ireland,-6.2633149,53.377533
1000,Leixlip,Ireland,-6.4887534,53.3653866
1001,Balrothery,Ireland,-6.1884248,53.5879156
1002,Tullich,United Kingdom,-3.1269422,57.4694803
1003,Sutton,United Kingdom,-0.193961,51.3614279
1004,Seaton,United Kingdom,-0.672296,52.574095
1005,Stradbally,Ireland,-8.5054897,52.7107501
1006,Ballymahon,Ireland,-7.7655701,53.5650926
1007,Ballyboden,Ireland,-6.3049392,53.3021194
1008,Bundoran,Ireland,-8.2817353,54.4771768
1009,Walton,United Kingdom,-1.585418,52.177639
